-178.8,-176.3,-173.7,-171.2,-168.7,-166.2,-163.8,-161.3,-158.8,-156.3,-153.8,-151.3,-148.8,-146.3,-143.8,-141.3,-138.8,-136.3,-133.8,-131.3,-128.8,-126.2,-123.8,-121.3,-118.8,-116.3,-113.8,-111.3,-108.8,-106.3,-103.8,-101.3,-98.7,-96.2,-93.8,-91.3,-88.8,-86.3,-83.8,-81.3,-78.7,-76.2,-73.8,-71.3,-68.8,-66.3,-63.7,-61.2,-58.7,-56.2,-53.8,-51.3,-48.8,-46.3,-43.8,-41.3,-38.8,-36.3,-33.8,-31.3,-28.8,-26.3,-23.7,-21.2,-18.8,-16.3,-13.8,-11.3,-8.8,-6.3,-3.8,-1.3,1.3,3.8,6.3,8.8,11.2,13.7,16.3,18.8,21.2,23.7,26.3,28.8,31.3,33.8,36.3,38.8,41.3,43.8,46.2,48.7,51.2,53.7,56.3,58.8,61.3,63.8,66.2,68.7,71.3,73.8,76.3,78.8,81.3,83.8,86.2,88.7,91.3,93.8,96.3,98.8,101.3,103.8,106.3,108.8,111.3,113.8,116.2,118.7,121.2,123.7,126.3,128.8,131.3,133.8,136.3,138.8,141.3,143.8,146.3,148.8,151.3,153.8,156.2,158.7,161.2,163.7,166.3,168.8,171.3,173.8,176.3,178.8
66.25,NaN,1643.4,1643.4,1359.4,1359.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,998.49,998.49,1005.8,1005.8,1233.2,1233.2,1266.8,1266.8,1196.8,1196.8,1209.3,1209.3,1409,1409,NaN,NaN,NaN,NaN,NaN,NaN,1570.9,1570.9,973.06,973.06,1187.2,1187.2,720.4,720.4,599.47,599.47,569.2,569.2,543.96,543.96,554.63,554.63,569,569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945.52,945.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.75,NaN,NaN,1380.9,1380.9,1397.1,1397.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,828.37,828.37,986.9,986.9,996.68,996.68,NaN,NaN,NaN,NaN,1146.1,1146.1,910.04,910.04,1323.1,1323.1,1273.9,1273.9,1309.9,1309.9,NaN,NaN,1020.4,1020.4,844.54,844.54,1176.7,1176.7,NaN,NaN,609.11,609.11,542.56,542.56,548.55,548.55,463.38,463.38,903.87,903.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.25,1081.4,1228.9,1228.9,1259.6,1259.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,848.91,848.91,870.08,870.08,869.4,869.4,NaN,NaN,NaN,NaN,1226.8,1226.8,964.09,964.09,674.32,674.32,1248,1248,1251,1251,674.07,674.07,914.79,914.79,834.28,834.28,744.17,744.17,681.75,681.75,634.31,634.31,566.07,566.07,534.44,534.44,484.99,484.99,570.48,570.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1081.4
58.75,895.34,895.34,899.39,899.39,1165.5,1165.5,NaN,NaN,NaN,NaN,NaN,NaN,580.03,580.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1020.5,1020.5,1020.2,1020.2,NaN,NaN,NaN,NaN,NaN,NaN,1183.3,1183.3,664.86,664.86,665.5,665.5,589.06,589.06,575.95,575.95,631.91,631.91,816.2,816.2,771.05,771.05,687.6,687.6,632.26,632.26,593.89,593.89,498.51,498.51,488.55,488.55,398.26,398.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1017.3,1017.3,554.31,554.31,656.68,656.68
56.25,667.75,664.83,664.83,668.37,668.37,665.92,665.92,NaN,NaN,542.8,542.8,550.61,550.61,530.64,530.64,503.73,503.73,623.52,623.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,821.12,821.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1367.3,1367.3,702.24,702.24,582.31,582.31,531.97,531.97,551.41,551.41,642.02,642.02,677.6,677.6,658.05,658.05,628.7,628.7,593.42,593.42,492.94,492.94,NaN,NaN,344.93,344.93,254.71,254.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1236,1236,1156.8,1156.8,1371.1,1371.1,NaN,NaN,678.11,678.11,664.97,664.97,654.03,654.03,667.75
53.75,653.64,653.64,645.72,645.72,640.11,640.11,610.1,610.1,520.91,520.91,519.23,519.23,528.55,528.55,488.41,488.41,462.67,462.67,658.65,658.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1168,1168,821.33,821.33,562.78,562.78,528.14,528.14,541.36,541.36,597.29,597.29,594.79,594.79,580.86,580.86,554.85,554.85,513.23,513.23,411.91,411.91,NaN,NaN,302.52,302.52,209.77,209.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1188.5,1188.5,1208.6,1208.6,778.22,778.22,1408.9,1408.9,667.17,667.17,678.84,678.84,671.73,671.73,675.98,675.98
51.25,661.52,644.64,644.64,638.11,638.11,630.5,630.5,583.77,583.77,523.24,523.24,510.46,510.46,490.57,490.57,468.92,468.92,451.66,451.66,377.2,377.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1253.5,1253.5,570.28,570.28,499.33,499.33,504.06,504.06,527.7,527.7,531.63,531.63,528.21,528.21,519.15,519.15,505.58,505.58,465.55,465.55,NaN,NaN,NaN,NaN,237.33,237.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1318,1318,868.09,868.09,775.63,775.63,752.21,752.21,685.08,685.08,665.43,665.43,659.37,659.37,661.52
48.75,633.84,633.84,624.47,624.47,616.29,616.29,616.73,616.73,575.99,575.99,531.53,531.53,503.28,503.28,474.8,474.8,447.14,447.14,445.22,445.22,401.42,401.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,618.14,618.14,482.42,482.42,476.16,476.16,484.06,484.06,495.87,495.87,501.63,501.63,495.48,495.48,492.07,492.07,483.52,483.52,445.97,445.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,932.98,932.98,803.37,803.37,741.59,741.59,699.3,699.3,673.11,673.11,652.89,652.89,644.51,644.51
46.25,604.75,594.52,594.52,592.46,592.46,597.04,597.04,597.65,597.65,579.27,579.27,540.23,540.23,503.7,503.7,464.45,464.45,445.24,445.24,422.53,422.53,423.36,423.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1221.1,1221.1,NaN,NaN,451.26,451.26,449.79,449.79,459.09,459.09,466.29,466.29,476.28,476.28,482.17,482.17,479.97,479.97,481.14,481.14,451.64,451.64,391.54,391.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,654.12,654.12,788.63,788.63,663.66,663.66,644.12,644.12,643.32,643.32,634.45,634.45,618.43,618.43,607.4,607.4,604.75
43.75,550.87,550.87,550.2,550.2,554.18,554.18,565.2,565.2,570.82,570.82,563.24,563.24,531.4,531.4,494.98,494.98,456.12,456.12,415.78,415.78,414.66,414.66,725.56,725.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,486.33,486.33,614.11,614.11,495.16,495.16,455.04,455.04,440.38,440.38,443.34,443.34,447.97,447.97,462.59,462.59,469.46,469.46,469.09,469.09,446.57,446.57,418.64,418.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,623.91,623.91,639.46,639.46,483.38,483.38,510.47,510.47,530.73,530.73,546.49,546.49,552.76,552.76,545.41,545.41,544.21,544.21
41.25,485.21,500.98,500.98,507.6,507.6,514.98,514.98,529.99,529.99,539.4,539.4,537.89,537.89,513.03,513.03,477.27,477.27,431.25,431.25,400.64,400.64,423.43,423.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1134.6,1134.6,525.79,525.79,454.71,454.71,444.4,444.4,424.61,424.61,414.8,414.8,420.27,420.27,431.55,431.55,441.21,441.21,456.22,456.22,458.01,458.01,443.61,443.61,405.6,405.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1032.2,1032.2,454.34,454.34,385.89,385.89,406.81,406.81,430.18,430.18,451.9,451.9,469.64,469.64,475.3,475.3,485.21
