   0,   0,  90,  0
   0,  15,  90,  0
   0,  30,  90,  0
   0,  45,  90,  0
   0,  60,  90,  0
   0,  75,  90,  0
   0,  90,  90,  0
   0, 105,  90,  0
   0, 120,  90,  0
   0, 135,  90,  0
   0, 150,  90,  0
   0, 165,  90,  0
   0, 180,  90,  0
   0, 195,  90,  0
   0, 210,  90,  0
   0, 225,  90,  0
   0, 240,  90,  0
   0, 255,  90,  0
   0, 270,  90,  0
   0, 285,  90,  0
   0, 300,  90,  0
   0, 315,  90,  0
   0, 330,  90,  0
   0, 345,  90,  0
   0, 360,  90,  0
   0,   0,  85,  0
   0,  15,  85,  0
   0,  30,  85,  0
   0,  45,  85,  0
   0,  60,  85,  0
   0,  75,  85,  0
   0,  90,  85,  0
   0, 105,  85,  0
   0, 120,  85,  0
   0, 135,  85,  0
   0, 150,  85,  0
   0, 165,  85,  0
   0, 180,  85,  0
   0, 195,  85,  0
   0, 210,  85,  0
   0, 225,  85,  0
   0, 240,  85,  0
   0, 255,  85,  0
   0, 270,  85,  0
   0, 285,  85,  0
   0, 300,  85,  0
   0, 315,  85,  0
   0, 330,  85,  0
   0, 345,  85,  0
   0, 360,  85,  0
   0,   0,  80,  0
   0,  15,  80,  0.02
   0,  30,  80,  0.02
   0,  45,  80,  0.05
   0,  60,  80,  0.08
   0,  75,  80,  0.08
   0,  90,  80,  0.09
   0, 105,  80,  0.1
   0, 120,  80,  0.1
   0, 135,  80,  0.09
   0, 150,  80,  0.06
   0, 165,  80,  0.05
   0, 180,  80,  0.01
   0, 195,  80,  0.02
   0, 210,  80,  0
   0, 225,  80,  0
   0, 240,  80,  0
   0, 255,  80,  0
   0, 270,  80,  0
   0, 285,  80,  0
   0, 300,  80,  0
   0, 315,  80,  0
   0, 330,  80,  0
   0, 345,  80,  0
   0, 360,  80,  0
   0,   0,  75,  0.07
   0,  15,  75,  0.12
   0,  30,  75,  0.14
   0,  45,  75,  0.19
   0,  60,  75,  0.19
   0,  75,  75,  0.25
   0,  90,  75,  0.23
   0, 105,  75,  0.23
   0, 120,  75,  0.26
   0, 135,  75,  0.27
   0, 150,  75,  0.25
   0, 165,  75,  0.21
   0, 180,  75,  0.18
   0, 195,  75,  0.11
   0, 210,  75,  0.07
   0, 225,  75,  0
   0, 240,  75,  0
   0, 255,  75,  0
   0, 270,  75,  0
   0, 285,  75,  0
   0, 300,  75,  0
   0, 315,  75,  0
   0, 330,  75,  0
   0, 345,  75,  0.02
   0, 360,  75,  0.07
   0,   0,  70,  0.22
   0,  15,  70,  0.31
   0,  30,  70,  0.4
   0,  45,  70,  0.47
   0,  60,  70,  0.5
   0,  75,  70,  0.52
   0,  90,  70,  0.56
   0, 105,  70,  0.55
   0, 120,  70,  0.57
   0, 135,  70,  0.59
   0, 150,  70,  0.61
   0, 165,  70,  0.56
   0, 180,  70,  0.49
   0, 195,  70,  0.35
   0, 210,  70,  0.23
   0, 225,  70,  0.1
   0, 240,  70,  0.02
   0, 255,  70,  0
   0, 270,  70,  0
   0, 285,  70,  0
   0, 300,  70,  0
   0, 315,  70,  0.02
   0, 330,  70,  0.06
   0, 345,  70,  0.17
   0, 360,  70,  0.22
   0,   0,  65,  0.56
   0,  15,  65,  0.71
   0,  30,  65,  0.81
   0,  45,  65,  0.93
   0,  60,  65,  0.97
   0,  75,  65,  0.96
   0,  90,  65,  1.05
   0, 105,  65,  1.05
   0, 120,  65,  1.12
   0, 135,  65,  1.19
   0, 150,  65,  1.22
   0, 165,  65,  1.16
   0, 180,  65,  0.99
   0, 195,  65,  0.77
   0, 210,  65,  0.52
   0, 225,  65,  0.31
   0, 240,  65,  0.18
   0, 255,  65,  0.06
   0, 270,  65,  0
   0, 285,  65,  0.02
   0, 300,  65,  0.01
   0, 315,  65,  0.11
   0, 330,  65,  0.2
   0, 345,  65,  0.39
   0, 360,  65,  0.56
   0,   0,  60,  1.1
   0,  15,  60,  1.34
   0,  30,  60,  1.51
   0,  45,  60,  1.62
   0,  60,  60,  1.65
   0,  75,  60,  1.71
   0,  90,  60,  1.76
   0, 105,  60,  1.85
   0, 120,  60,  1.88
   0, 135,  60,  2.04
   0, 150,  60,  2.1
   0, 165,  60,  2
   0, 180,  60,  1.79
   0, 195,  60,  1.44
   0, 210,  60,  1.04
   0, 225,  60,  0.69
   0, 240,  60,  0.39
   0, 255,  60,  0.22
   0, 270,  60,  0.13
   0, 285,  60,  0.11
   0, 300,  60,  0.18
   0, 315,  60,  0.29
   0, 330,  60,  0.5
   0, 345,  60,  0.82
   0, 360,  60,  1.1
   0,   0,  55,  1.96
   0,  15,  55,  2.26
   0,  30,  55,  2.51
   0,  45,  55,  2.66
